Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,MA20,MA50,Ticker,Signal
2024-10-11,1633.034912109375,1646.3385098258125,1625.369242473489,1646.3385098258125,11836297,44.18455481436799,-4.564651347514428,7.47448873239745,1681.8256225585938,1643.4908422851563,HDFCBANK,0
2024-10-14,1669.731201171875,1673.6382923600645,1636.0022787037162,1638.0300202721965,9263754,51.69352755384335,-3.1502509627323434,5.349540793371492,1682.921075439453,1644.46611328125,HDFCBANK,0
2024-10-15,1665.774658203125,1679.5234312884604,1657.2682621459455,1675.5669567742357,9825565,50.89845068383282,-2.321823878570058,3.8152678589831823,1683.5714233398437,1644.9596826171876,HDFCBANK,0
2024-10-16,1681.303955078125,1689.3651756043241,1661.8182449322444,1661.8182449322444,10235341,53.89577842385059,-0.4075074792567648,2.9707127913351927,1685.104559326172,1646.622392578125,HDFCBANK,0
2024-10-17,1654.94384765625,1679.1772539114825,1647.080282160871,1676.5065611850819,7347866,48.48537260600771,-1.0058435706648652,2.175401518935181,1684.033837890625,1648.0457348632813,HDFCBANK,0
2024-10-18,1663.5491943359375,1672.5996542242308,1636.1011515182424,1645.0032194591165,12404862,50.241469666602256,-0.7766964020706837,1.5849819347340082,1682.715838623047,1649.2000366210937,HDFCBANK,0
2024-10-21,1709.8892822265625,1729.1277115171938,1692.4314354617347,1696.3384056502448,23274177,58.45468445109177,3.108331284280439,1.8896518046432944,1682.097637939453,1650.901318359375,HDFCBANK,0
2024-10-22,1695.8934326171875,1721.066454006858,1692.0852292144161,1711.2247717189728,19437640,55.476303480979645,5.000255784414094,2.511772600597454,1679.8597595214844,1652.17431640625,HDFCBANK,0
2024-10-23,1716.9122314453125,1727.4957528913812,1686.4968324178806,1686.4968324178806,19018045,58.86595935998924,8.10226313936164,3.629870708350292,1678.2648071289063,1653.671845703125,HDFCBANK,0
2024-10-24,1730.6114501953125,1749.4047043289343,1719.1870816225392,1719.1870816225392,15416129,60.95251538150322,11.5330924699972,5.210515060679674,1676.808331298828,1656.568974609375,HDFCBANK,0
2024-10-25,1724.429443359375,1738.7221592633232,1709.889327055954,1735.9031953167685,13065239,59.48608177709242,13.59648137210138,6.887708322964015,1674.8276245117188,1659.25146484375,HDFCBANK,0
2024-10-28,1715.3294677734375,1731.9467089372617,1710.0872115165546,1723.0446413299314,11006071,57.30070576246752,14.332226973765046,8.376612053124221,1673.9151550292968,1661.2712451171874,HDFCBANK,0
2024-10-29,1732.7874755859375,1744.8052912814335,1706.3285518094192,1707.3671746843718,17897463,60.313005339791445,16.137997205424426,9.928889083584265,1674.8943786621094,1663.651064453125,HDFCBANK,0
2024-10-30,1715.7252197265625,1735.6559850626077,1705.4383614167948,1723.044722028245,16357862,56.14422505843061,16.00777401688356,11.144666070244122,1675.309814453125,1665.567978515625,HDFCBANK,0
2024-10-31,1716.8131103515625,1719.9783623253056,1700.6905495733076,1709.1969454078367,11447956,56.35138319204413,15.810105824814627,12.077754021158224,1677.965594482422,1667.7420581054687,HDFCBANK,0
2024-11-01,1718.3958740234375,1725.121808378973,1707.3176727299317,1714.1426155438019,879846,56.67205355897396,15.601325786906273,12.782468374307834,1681.9047607421876,1669.8389892578125,HDFCBANK,0
2024-11-04,1695.4482421875,1726.0120324112672,1692.2831108260189,1726.0120324112672,14044624,50.84025461193169,13.429378479274874,12.911850395301244,1686.6673645019532,1671.6006079101562,HDFCBANK,0
2024-11-05,1738.72216796875,1743.5193691989437,1679.4245541115502,1684.4690350004344,22116203,59.33786599975483,15.026720070041849,13.334824330249363,1691.9492553710938,1673.93294921875,HDFCBANK,0
2024-11-06,1736.1505126953125,1752.2236907789468,1726.3582138990325,1752.2236907789468,13893955,58.68861557086777,15.901807561564963,13.848220976512486,1697.987823486328,1676.2573779296874,HDFCBANK,0
2024-11-07,1727.545166015625,1741.788377483704,1719.088153557187,1725.3196491309855,9447728,56.46233715538735,15.7197338376086,14.22252354873171,1702.1495422363282,1678.42255859375,HDFCBANK,0
2024-11-08,1735.359130859375,1742.6292493782655,1726.8527347958932,1732.9358385144249,9951493,58.01959317669208,16.02127744497784,14.582274327980937,1707.2657531738282,1680.7153344726562,HDFCBANK,0
2024-11-11,1747.080322265625,1763.4007800137342,1732.1445340358582,1735.4581781116683,12282681,60.31273575462462,17.009974714555256,15.0678144052958,1711.1332092285156,1683.2751733398438,HDFCBANK,0
2024-11-12,1699.5035400390625,1755.685525140361,1690.057529799715,1752.7181693232224,15697703,48.6873246969552,13.79545034968828,14.813341594174297,1712.8196533203125,1685.0803149414062,HDFCBANK,0
2024-11-13,1663.0545654296875,1710.5817633557972,1654.795449111813,1698.0693886806364,17864250,42.007022334807125,8.212124734874578,13.493098222314355,1711.907183837891,1685.950739746094,HDFCBANK,0
2024-11-14,1674.33056640625,1686.298877719973,1653.9052424815711,1654.8943611148047,13573235,44.54213814180464,4.643648906756198,11.723208359202726,1712.8765197753903,1686.9586499023435,HDFCBANK,0
2024-11-18,1686.546142578125,1700.196027893774,1676.5560686185365,1681.501661741305,13540984,47.23321772465125,2.7693773524911194,9.932442157860404,1714.0263671875,1688.1386694335938,HDFCBANK,0
2024-11-19,1723.2919921875,1734.666856822401,1684.1723007332698,1695.3493899321998,25490636,54.40118475423393,4.20066396853008,8.786086519994338,1714.6965026855469,1690.2217553710936,HDFCBANK,0
2024-11-21,1722.2532958984375,1739.8596556624375,1715.3294655461707,1730.3641410420184,17858256,54.177149425876486,5.191312593723069,8.067131734740084,1716.0144958496094,1692.0951440429687,HDFCBANK,0
2024-11-22,1726.60546875,1735.2108733378661,1710.7301870699723,1724.577847989185,12386806,55.013129964282655,6.255483423913802,7.704802072574828,1716.4991577148437,1693.9794140625,HDFCBANK,0
2024-11-25,1766.170166015625,1783.9249175118237,1745.695459083716,1765.62622322529,213868637,61.83050083962899,10.174106124894706,8.198662883038804,1718.2770935058593,1696.7825732421877,HDFCBANK,0
2024-11-26,1766.120849609375,1790.3047522476238,1750.5422309088779,1790.3047522476238,15467783,61.81792567067843,13.124373814054708,9.183805069241984,1720.3616638183594,1699.1356884765626,HDFCBANK,0
2024-11-27,1792.5797119140625,1797.574688468061,1765.7251174035728,1770.4234308186708,16357488,65.83290693424478,17.396950064180146,10.826434068229617,1724.2241760253903,1702.03083984375,HDFCBANK,0
2024-11-28,1773.6380615234375,1816.1206575705266,1768.5440765282106,1799.2067534702544,17861196,60.89611394035627,19.03513940204425,12.468175134992546,1726.2667053222656,1704.4482470703124,HDFCBANK,0
2024-11-29,1776.506591796875,1784.9634837718759,1763.4996574583167,1781.69946468648,13834768,61.368578114461485,20.33052503726003,14.040645115446043,1729.3057739257813,1706.9655541992188,HDFCBANK,0
2024-12-02,1785.0623779296875,1788.4749097146703,1755.6856023450055,1783.8754838474465,7555438,62.81181977453193,21.79625427160204,15.591766946677245,1732.7182373046876,1709.1396362304688,HDFCBANK,0
2024-12-03,1806.4273681640625,1817.4065606013933,1796.3382858833122,1802.8664445696695,21705121,66.20692711963707,24.40055697507819,17.353524952357432,1737.1198120117188,1711.47,HDFCBANK,0
2024-12-04,1839.8594970703125,1844.7062023939066,1811.2245616892087,1818.0,22334542,70.71274171837308,28.829846504795118,19.64878926284497,1744.340374755859,1713.8221240234377,HDFCBANK,0
2024-12-05,1845.4481201171875,1859.493556641852,1815.2304970812227,1839.7606878831402,19841357,71.39925423295028,32.41735841352852,22.202503092981683,1749.676672363281,1715.91806640625,HDFCBANK,0
2024-12-06,1835.65576171875,1843.9148780245807,1823.934730252462,1836.7932722770183,8891578,68.37489363619589,34.0775017357264,24.57750282153063,1754.6519348144532,1717.6549560546875,HDFCBANK,0
2024-12-09,1849.65185546875,1859.543041861631,1828.8803640437,1833.479789864794,13473956,70.31062537682081,36.10633373476185,26.883269004176874,1760.7572692871097,1719.453173828125,HDFCBANK,0
